transaction_id,amount,merchant_category,transaction_type,customer_age,is_fraud,transaction_date,merchant_code,transaction_address
8767,3815.39,Gas Station,Online,30,0,2024-11-10,107,"1261 Lakeview Rd, Fairview, IL"
8768,4510.96,Online Retail,Contactless,33,0,2024-02-15,106,"1817 Lakeview Ave, Hillcrest, FL"
8769,891.71,Pharmacy,Contactless,27,0,2022-05-24,108,"4827 Cedar St, Fairview, CA"
8770,231.28,Home Improvement,ATM Withdrawal,79,0,2022-04-02,110,"2619 Maple Ave, Hillcrest, WA"
8771,1821.56,Coffee Shop,Online,69,0,2023-04-12,105,"392 Cedar Ln, Lakeside, TX"
8772,4254.61,Entertainment,Card Present,47,0,2023-06-10,109,"799 Maple Rd, Greenville, TX"
8773,4833.29,Gas Station,Online,45,0,2023-06-13,107,"1813 Main St, Springfield, CA"
8774,4270.90,Restaurant,Online,30,0,2023-03-09,103,"4360 Willow Ave, Hillcrest, FL"
8775,95.95,Restaurant,Card Present,65,0,2022-08-11,103,"1260 Main Ln, Riverton, NY"
8776,270.22,Grocery,Online,63,0,2024-07-15,101,"435 Cedar Blvd, Fairview, NY"
8777,1531.87,Entertainment,Contactless,25,0,2023-03-07,109,"8460 Maple Rd, Fairview, IL"
8778,1663.50,Coffee Shop,Card Present,64,0,2023-10-14,105,"9221 Sunset Blvd, Fairview, IL"
8779,1427.44,Restaurant,ATM Withdrawal,64,1,2022-12-04,103,"3488 Oak Pl, Riverton, FL"
8780,3276.85,Electronics,Card Present,37,0,2024-11-20,102,"4981 Elm Ln, Riverton, IL"
8781,1100.90,Pharmacy,Contactless,26,0,2022-01-10,108,"8708 Oak St, Riverton, CO"
8782,4692.99,Restaurant,Online,47,0,2024-04-16,103,"1456 Main Pl, Riverton, CA"
8783,214.02,Grocery,Online,19,0,2023-08-24,101,"7401 Cedar Ln, Hillcrest, IL"
8784,117.87,Entertainment,Card Present,30,0,2024-08-30,109,"4429 Elm St, Hillcrest, NY"
8785,3836.86,Pharmacy,Card Present,38,0,2022-02-18,108,"8979 Main Blvd, Lakeside, CO"
8786,3100.99,Gas Station,Online,27,0,2024-08-02,107,"8478 Center Ave, Fairview, FL"
8787,3169.32,Travel,Contactless,78,0,2023-12-05,104,"1118 Cedar Rd, Springfield, TX"
8788,3017.81,Home Improvement,Card Present,20,0,2022-09-05,110,"2632 Lakeview St, Greenville, NY"
8789,3928.05,Grocery,Contactless,70,0,2022-10-04,101,"5080 Center Ln, Riverton, CO"
8790,1003.25,Online Retail,Online,45,0,2022-03-29,106,"6407 Cedar Ave, Fairview, TX"
8791,1923.39,Home Improvement,Contactless,28,1,2024-01-26,110,"2717 Elm Pl, Hillcrest, NY"
8792,1472.63,Online Retail,Contactless,60,0,2022-05-26,106,"8992 Willow Pl, Springfield, NY"
8793,2624.41,Restaurant,Card Present,83,0,2022-12-17,103,"1705 Oak Rd, Riverton, FL"
8794,4399.78,Pharmacy,Card Present,69,0,2024-01-17,108,"4215 Oak Ln, Riverton, FL"
8795,3135.74,Restaurant,Online,45,0,2024-08-29,103,"6763 Oak Ln, Lakeside, WA"
8796,1524.46,Grocery,Card Present,26,0,2022-04-03,101,"4927 Main Ln, Greenville, CA"
8797,2364.96,Online Retail,ATM Withdrawal,60,0,2024-04-21,106,"4351 Main St, Lakeside, CO"
8798,3829.30,Electronics,Contactless,24,0,2022-07-23,102,"1610 Sunset Pl, Riverton, WA"
8799,613.70,Coffee Shop,Card Present,69,0,2022-07-17,105,"3864 Main Ave, Riverton, GA"
8800,380.74,Travel,ATM Withdrawal,55,0,2024-12-27,104,"9619 Main Ln, Riverton, IL"
8801,1541.60,Entertainment,ATM Withdrawal,52,0,2023-02-16,109,"2078 Pine Blvd, Springfield, GA"
8802,3999.62,Online Retail,Card Present,71,0,2024-08-06,106,"493 Elm Rd, Hillcrest, FL"
8803,576.56,Grocery,Card Present,53,0,2022-06-10,101,"3370 Cedar Rd, Springfield, FL"
8804,4915.40,Pharmacy,Online,35,0,2024-03-04,108,"3969 Oak Blvd, Lakeside, GA"
8805,1761.50,Gas Station,Card Present,54,0,2023-04-01,107,"5833 Willow Pl, Springfield, WA"
8806,3935.24,Gas Station,Contactless,48,0,2022-07-27,107,"6394 Main Pl, Fairview, IL"
8807,2200.09,Restaurant,ATM Withdrawal,38,0,2023-05-01,103,"4845 Lakeview St, Springfield, FL"
8808,2250.02,Home Improvement,Online,30,0,2022-11-30,110,"6265 Main Rd, Fairview, TX"
8809,1952.36,Entertainment,Card Present,22,0,2023-05-07,109,"7206 Elm Ave, Springfield, FL"
8810,3818.89,Coffee Shop,ATM Withdrawal,73,0,2024-10-17,105,"7583 Oak Blvd, Lakeside, CO"
8811,2441.86,Grocery,ATM Withdrawal,18,1,2022-07-05,101,"2952 Center St, Springfield, TX"
8812,346.44,Coffee Shop,Online,28,0,2022-02-01,105,"8394 Pine Pl, Hillcrest, IL"
8813,1563.02,Travel,Online,69,0,2023-08-10,104,"7430 Maple Ave, Greenville, NY"
8814,3324.95,Gas Station,Online,67,0,2023-11-15,107,"7067 Lakeview Pl, Greenville, GA"
8815,3544.60,Electronics,Contactless,73,0,2024-01-31,102,"7460 Elm Ln, Fairview, IL"
8816,1597.40,Restaurant,Online,24,0,2023-03-29,103,"3433 Sunset Rd, Greenville, CA"
8817,827.33,Home Improvement,Online,77,0,2024-01-14,110,"5744 Center Rd, Greenville, GA"
8818,4685.51,Pharmacy,Online,83,0,2024-10-27,108,"7371 Pine Blvd, Lakeside, WA"
8819,2068.94,Pharmacy,Contactless,66,0,2024-10-26,108,"4643 Maple Blvd, Fairview, WA"
8820,2519.29,Pharmacy,Online,85,0,2023-05-06,108,"1309 Cedar Blvd, Springfield, WA"
8821,2368.98,Gas Station,Card Present,43,0,2024-08-02,107,"1396 Willow St, Lakeside, NY"
8822,3887.71,Travel,Card Present,52,0,2022-04-15,104,"3094 Center Ln, Hillcrest, CA"
8823,955.21,Pharmacy,Online,47,0,2022-04-18,108,"4711 Maple Blvd, Lakeside, FL"
8824,4762.45,Electronics,ATM Withdrawal,37,0,2024-02-01,102,"2772 Center Ln, Riverton, WA"
8825,2462.63,Travel,Contactless,75,0,2023-08-24,104,"6161 Center Ave, Fairview, GA"
8826,1117.12,Coffee Shop,Online,75,0,2023-06-18,105,"3943 Main Ave, Fairview, IL"
8827,1126.00,Travel,Card Present,65,0,2023-07-24,104,"6499 Center Rd, Greenville, GA"
8828,3082.25,Electronics,Online,21,0,2024-12-05,102,"6098 Elm Ave, Riverton, CO"
8829,4612.08,Gas Station,Contactless,84,0,2022-05-28,107,"4132 Pine Pl, Springfield, CO"
8830,4447.65,Gas Station,ATM Withdrawal,41,0,2024-05-20,107,"2888 Willow Pl, Lakeside, IL"
8831,1054.69,Pharmacy,Contactless,76,0,2023-12-25,108,"220 Center St, Greenville, CO"
8832,1563.65,Electronics,Card Present,77,0,2023-11-01,102,"2485 Center Pl, Hillcrest, FL"
8833,1626.55,Gas Station,Card Present,68,0,2023-04-12,107,"9514 Oak Pl, Springfield, IL"
8834,2144.70,Electronics,Card Present,71,0,2024-11-23,102,"8938 Sunset Pl, Lakeside, WA"
8835,838.08,Entertainment,Online,60,0,2023-03-08,109,"3544 Oak Ave, Greenville, WA"
8836,892.37,Electronics,Contactless,19,0,2023-11-21,102,"1474 Sunset Rd, Hillcrest, IL"
8837,4646.59,Restaurant,Online,47,0,2023-07-18,103,"6278 Willow Pl, Lakeside, FL"
8838,2097.86,Home Improvement,Card Present,55,0,2023-09-15,110,"6573 Pine Blvd, Hillcrest, WA"
8839,4401.75,Electronics,Contactless,60,0,2023-05-07,102,"4230 Oak St, Fairview, CO"
8840,4369.43,Restaurant,Contactless,60,0,2022-07-28,103,"2537 Center St, Hillcrest, FL"
8841,40.36,Home Improvement,Online,58,0,2022-05-06,110,"591 Main Blvd, Lakeside, GA"
8842,4652.34,Coffee Shop,Card Present,31,0,2023-10-15,105,"7582 Willow Ave, Riverton, IL"
8843,3204.94,Electronics,Contactless,52,0,2022-02-03,102,"6912 Lakeview Ln, Springfield, WA"
8844,1283.76,Electronics,Online,63,0,2022-01-07,102,"8074 Pine Pl, Riverton, IL"
8845,344.56,Online Retail,Online,75,0,2023-04-23,106,"1720 Elm Ln, Greenville, GA"
8846,4730.69,Online Retail,Contactless,64,0,2024-11-02,106,"4369 Oak Ave, Greenville, TX"
8847,1678.66,Entertainment,ATM Withdrawal,19,0,2023-10-05,109,"6528 Main Ave, Springfield, TX"
8848,1714.81,Entertainment,Online,82,0,2024-09-11,109,"5488 Sunset Rd, Lakeside, WA"
8849,3155.22,Electronics,Contactless,52,0,2022-07-24,102,"4593 Lakeview Ln, Lakeside, IL"
8850,2329.70,Electronics,Card Present,64,0,2022-10-18,102,"519 Cedar Blvd, Springfield, WA"
8851,144.49,Gas Station,ATM Withdrawal,78,0,2024-12-15,107,"4554 Elm Ln, Lakeside, FL"
8852,4053.99,Electronics,Card Present,64,0,2024-12-23,102,"9768 Pine Pl, Lakeside, CA"
8853,2982.95,Grocery,ATM Withdrawal,37,0,2022-11-16,101,"1057 Pine Blvd, Fairview, CA"
8854,900.99,Pharmacy,ATM Withdrawal,69,0,2022-08-05,108,"5787 Main Pl, Fairview, NY"
8855,1348.70,Pharmacy,ATM Withdrawal,54,0,2022-06-12,108,"8167 Maple Ave, Springfield, CO"
8856,2585.65,Travel,Contactless,44,0,2023-09-19,104,"8493 Sunset Ave, Fairview, NY"
8857,507.46,Online Retail,Online,71,0,2023-10-02,106,"1653 Lakeview St, Fairview, FL"
8858,3725.48,Entertainment,Contactless,19,0,2022-05-17,109,"4101 Center Blvd, Fairview, CO"
8859,1805.79,Entertainment,Contactless,66,0,2022-11-24,109,"4675 Center Blvd, Riverton, WA"
8860,3258.16,Travel,Card Present,50,0,2022-05-19,104,"8658 Main Blvd, Greenville, NY"
8861,3741.25,Restaurant,Online,83,0,2024-03-13,103,"7553 Cedar Ln, Lakeside, CO"
8862,2633.19,Grocery,Card Present,18,0,2024-12-09,101,"641 Elm Ln, Greenville, CA"
8863,814.98,Travel,Online,66,0,2023-01-01,104,"5545 Oak Pl, Lakeside, GA"
8864,3351.24,Gas Station,Online,78,0,2023-05-06,107,"9546 Maple Ln, Greenville, IL"
8865,1289.41,Grocery,Contactless,53,1,2022-10-30,101,"8373 Pine Rd, Riverton, NY"
8866,746.91,Online Retail,Contactless,34,0,2024-12-24,106,"7750 Maple Rd, Fairview, GA"
8867,3360.10,Grocery,Online,51,0,2024-01-21,101,"2556 Maple Ln, Greenville, NY"
8868,2762.03,Coffee Shop,Card Present,65,0,2022-04-11,105,"6093 Maple St, Hillcrest, IL"
8869,2511.32,Electronics,ATM Withdrawal,19,0,2023-05-16,102,"5547 Elm St, Springfield, GA"
8870,3932.81,Travel,ATM Withdrawal,24,0,2024-11-09,104,"2184 Pine Blvd, Lakeside, FL"
8871,3205.08,Gas Station,Contactless,53,0,2024-12-10,107,"747 Sunset Ave, Hillcrest, FL"
8872,2564.07,Coffee Shop,ATM Withdrawal,38,0,2022-02-21,105,"8106 Maple Ave, Lakeside, GA"
8873,207.98,Restaurant,ATM Withdrawal,82,0,2024-12-30,103,"251 Cedar Ln, Springfield, FL"
8874,4363.47,Online Retail,Card Present,81,1,2024-12-13,106,"2467 Elm Pl, Greenville, NY"
8875,1412.18,Coffee Shop,Contactless,27,0,2023-06-21,105,"9359 Sunset Blvd, Hillcrest, FL"
8876,4751.26,Entertainment,ATM Withdrawal,23,0,2023-09-14,109,"9534 Sunset Blvd, Fairview, IL"
8877,276.17,Home Improvement,Card Present,20,0,2024-11-03,110,"485 Lakeview Ave, Fairview, CA"
8878,3276.65,Electronics,Contactless,45,0,2023-08-05,102,"2389 Main Pl, Hillcrest, NY"
8879,2626.59,Coffee Shop,ATM Withdrawal,21,0,2022-02-26,105,"7680 Oak Rd, Springfield, TX"
8880,886.75,Home Improvement,Card Present,83,1,2022-08-23,110,"3764 Cedar Ave, Lakeside, CA"
8881,437.10,Home Improvement,Card Present,31,0,2024-11-13,110,"9176 Cedar Rd, Lakeside, WA"
8882,4578.12,Online Retail,ATM Withdrawal,81,0,2023-08-27,106,"5661 Willow Rd, Greenville, TX"
8883,2061.13,Electronics,Card Present,24,0,2023-09-04,102,"528 Cedar Ln, Lakeside, IL"
8884,4202.25,Travel,Contactless,66,0,2023-02-05,104,"5269 Elm Rd, Lakeside, IL"
8885,2205.40,Travel,Online,34,0,2023-11-13,104,"7859 Elm St, Fairview, GA"
8886,4575.94,Home Improvement,Online,67,0,2022-01-11,110,"2516 Center Ln, Fairview, IL"
8887,201.80,Restaurant,Card Present,50,0,2022-05-13,103,"4843 Oak Ave, Riverton, IL"
8888,1274.84,Entertainment,Card Present,83,0,2024-01-07,109,"1960 Oak St, Fairview, IL"
8889,4032.01,Home Improvement,ATM Withdrawal,35,0,2024-09-06,110,"8865 Elm St, Greenville, IL"
8890,3918.31,Gas Station,ATM Withdrawal,85,0,2023-03-17,107,"2954 Oak Rd, Riverton, WA"
8891,2103.17,Home Improvement,Online,80,0,2023-06-02,110,"4299 Elm Pl, Riverton, CA"
8892,4130.80,Pharmacy,ATM Withdrawal,51,0,2023-08-26,108,"9887 Willow St, Fairview, GA"
8893,4104.76,Home Improvement,Contactless,77,0,2024-04-17,110,"4714 Elm Pl, Springfield, IL"
8894,3088.67,Grocery,ATM Withdrawal,60,0,2024-12-01,101,"5409 Cedar Ave, Lakeside, CO"
8895,3899.82,Restaurant,Contactless,78,0,2024-05-28,103,"9977 Elm Blvd, Fairview, TX"
8896,2871.46,Coffee Shop,ATM Withdrawal,71,0,2023-11-10,105,"8038 Center Blvd, Lakeside, NY"
8897,2650.27,Electronics,Online,58,0,2023-01-23,102,"188 Pine Ln, Hillcrest, CA"
8898,1022.47,Travel,Card Present,79,0,2024-01-18,104,"6891 Pine Blvd, Springfield, IL"
8899,3173.36,Pharmacy,Contactless,32,0,2024-09-07,108,"4336 Pine St, Springfield, CO"
8900,1952.29,Gas Station,Contactless,72,0,2024-03-21,107,"673 Lakeview Rd, Springfield, CO"
8901,669.01,Home Improvement,Contactless,35,0,2023-01-11,110,"5749 Center Ln, Fairview, TX"
8902,619.81,Travel,Contactless,54,0,2024-07-07,104,"9528 Center Pl, Fairview, GA"
8903,572.85,Coffee Shop,Card Present,25,0,2024-12-02,105,"1973 Cedar St, Hillcrest, NY"
8904,1633.61,Grocery,Online,28,0,2023-06-03,101,"9965 Pine Ave, Lakeside, NY"
8905,2300.00,Electronics,ATM Withdrawal,51,0,2024-08-14,102,"3516 Oak Ave, Hillcrest, WA"
8906,517.31,Coffee Shop,Card Present,23,0,2024-08-14,105,"2300 Main Pl, Hillcrest, WA"
8907,2852.72,Online Retail,Contactless,49,0,2024-11-03,106,"6608 Center Rd, Springfield, GA"
8908,3807.26,Pharmacy,Contactless,41,0,2023-07-03,108,"8384 Cedar Ln, Greenville, NY"
8909,4146.29,Restaurant,Card Present,27,0,2023-11-27,103,"8566 Main Pl, Riverton, WA"
8910,4303.74,Pharmacy,ATM Withdrawal,41,0,2022-11-03,108,"3254 Willow Rd, Fairview, IL"
8911,4643.26,Electronics,Contactless,33,0,2024-10-11,102,"5506 Elm St, Springfield, CO"
8912,2570.70,Pharmacy,Contactless,84,0,2024-12-23,108,"3851 Elm Rd, Riverton, IL"
8913,1462.88,Entertainment,Card Present,27,0,2024-04-02,109,"8362 Center St, Riverton, NY"
8914,2925.34,Restaurant,Contactless,52,0,2022-04-13,103,"4562 Cedar Blvd, Fairview, TX"
8915,115.50,Gas Station,Online,81,0,2023-08-15,107,"8914 Main St, Greenville, CA"
8916,3727.44,Coffee Shop,Contactless,64,0,2023-04-25,105,"3972 Maple Rd, Lakeside, CO"
8917,1385.50,Gas Station,Card Present,37,0,2023-04-19,107,"6968 Main Ave, Riverton, TX"
8918,4295.68,Restaurant,Card Present,65,1,2023-12-24,103,"8877 Maple Ave, Greenville, FL"
8919,4488.23,Gas Station,Online,60,0,2024-12-27,107,"5178 Maple Ln, Greenville, CO"
8920,3023.92,Gas Station,Card Present,67,0,2024-12-06,107,"7096 Elm Pl, Lakeside, CO"
8921,1819.77,Online Retail,Online,49,0,2024-09-14,106,"1734 Pine St, Hillcrest, TX"
8922,4403.43,Restaurant,ATM Withdrawal,33,0,2022-10-11,103,"3790 Willow Rd, Riverton, GA"
8923,4517.58,Travel,Online,65,0,2022-03-21,104,"1315 Main Ave, Riverton, GA"
8924,4478.63,Electronics,ATM Withdrawal,78,0,2022-01-28,102,"3784 Oak St, Fairview, WA"
8925,3846.64,Pharmacy,Card Present,22,0,2024-12-18,108,"2515 Maple Blvd, Riverton, WA"
8926,1679.56,Pharmacy,ATM Withdrawal,27,0,2023-07-19,108,"7421 Main Blvd, Riverton, WA"
8927,3746.01,Electronics,Contactless,36,0,2024-06-08,102,"4315 Elm Pl, Fairview, IL"
8928,3368.11,Grocery,ATM Withdrawal,41,0,2024-09-04,101,"8566 Lakeview Ln, Hillcrest, WA"
8929,1723.00,Grocery,Card Present,78,0,2023-11-18,101,"8231 Willow Pl, Greenville, WA"
8930,3026.89,Gas Station,Contactless,35,0,2024-03-24,107,"6699 Center St, Springfield, CO"
8931,87.91,Travel,Card Present,79,0,2022-12-03,104,"1686 Center Ave, Lakeside, IL"
8932,4267.26,Travel,Contactless,47,0,2022-08-25,104,"8577 Oak St, Greenville, CO"
8933,3087.98,Coffee Shop,Online,52,0,2023-04-23,105,"2957 Oak Blvd, Lakeside, FL"
8934,4891.95,Home Improvement,Online,59,0,2023-09-19,110,"2002 Maple Ln, Lakeside, IL"
8935,3647.59,Entertainment,ATM Withdrawal,80,0,2024-06-09,109,"9770 Center Rd, Greenville, CO"
8936,4468.07,Grocery,ATM Withdrawal,44,0,2022-11-27,101,"7513 Sunset Ave, Greenville, WA"
8937,4606.03,Electronics,ATM Withdrawal,78,1,2024-07-04,102,"2230 Cedar Pl, Springfield, CO"
8938,537.87,Gas Station,Contactless,41,1,2022-08-18,107,"5892 Main St, Fairview, GA"
8939,1561.24,Travel,Card Present,42,1,2024-03-22,104,"1974 Sunset St, Fairview, CA"
8940,1235.80,Online Retail,Card Present,29,0,2023-02-21,106,"8463 Sunset St, Fairview, CA"
8941,2847.95,Grocery,Card Present,35,0,2022-10-18,101,"9044 Cedar Ave, Greenville, CA"
8942,1575.41,Grocery,ATM Withdrawal,67,0,2023-07-15,101,"5318 Center St, Greenville, GA"
8943,2820.86,Restaurant,Online,31,0,2023-08-19,103,"2831 Pine Pl, Hillcrest, TX"
8944,1999.33,Gas Station,Card Present,48,0,2024-04-21,107,"815 Willow Ave, Greenville, FL"
8945,832.20,Coffee Shop,Contactless,55,0,2022-02-04,105,"5394 Elm Pl, Springfield, WA"
8946,2248.97,Restaurant,Online,63,0,2024-08-08,103,"9856 Willow Ave, Greenville, FL"
8947,3020.86,Online Retail,Contactless,34,0,2022-08-11,106,"5376 Oak Blvd, Fairview, GA"
8948,4462.39,Travel,ATM Withdrawal,42,0,2023-05-01,104,"3312 Sunset Rd, Fairview, TX"
8949,1594.63,Grocery,Online,52,0,2022-10-18,101,"8534 Maple Blvd, Hillcrest, FL"
8950,4700.30,Travel,Card Present,44,0,2022-10-03,104,"2669 Willow Pl, Fairview, CO"
8951,509.93,Grocery,Card Present,32,0,2023-11-30,101,"5119 Lakeview Ln, Riverton, CO"
8952,2308.85,Coffee Shop,Online,83,0,2022-10-16,105,"6704 Pine Ave, Riverton, CO"
8953,2524.09,Electronics,Card Present,68,0,2022-05-31,102,"2435 Elm Rd, Springfield, FL"
8954,3202.70,Travel,Card Present,50,0,2022-03-07,104,"2237 Oak Blvd, Springfield, NY"
8955,463.68,Coffee Shop,Online,29,0,2022-07-31,105,"478 Oak Ln, Springfield, IL"
8956,823.29,Coffee Shop,Card Present,37,0,2022-05-05,105,"6896 Elm Ave, Springfield, FL"
8957,974.77,Entertainment,ATM Withdrawal,39,1,2022-05-08,109,"3156 Sunset Ln, Riverton, GA"
8958,2304.76,Grocery,Card Present,52,0,2023-01-28,101,"8890 Oak St, Springfield, WA"
8959,4733.34,Gas Station,Card Present,28,0,2023-12-21,107,"753 Sunset Blvd, Lakeside, IL"
8960,472.52,Gas Station,ATM Withdrawal,71,0,2022-04-20,107,"7968 Sunset Pl, Fairview, GA"
8961,162.02,Travel,Contactless,48,0,2024-12-11,104,"4365 Maple Rd, Springfield, FL"
8962,4758.86,Entertainment,Contactless,52,0,2022-03-08,109,"927 Center St, Springfield, FL"
8963,36.19,Gas Station,Contactless,34,0,2022-02-18,107,"7497 Lakeview Pl, Riverton, CO"
8964,2158.59,Electronics,Contactless,52,0,2023-05-14,102,"1916 Elm Rd, Lakeside, FL"
8965,4734.82,Gas Station,Online,47,0,2024-05-13,107,"3523 Maple St, Greenville, FL"
8966,4225.21,Coffee Shop,Contactless,18,0,2024-01-20,105,"2626 Center Blvd, Riverton, NY"
8967,1362.65,Restaurant,Contactless,33,0,2022-03-19,103,"4027 Willow Ave, Greenville, FL"
8968,3190.25,Pharmacy,Online,43,0,2022-01-21,108,"6247 Lakeview Ave, Greenville, TX"
8969,4202.62,Online Retail,Online,50,0,2023-02-27,106,"4024 Oak Pl, Springfield, WA"
8970,4477.98,Restaurant,ATM Withdrawal,44,0,2022-09-05,103,"7297 Sunset Pl, Greenville, GA"
8971,256.65,Home Improvement,ATM Withdrawal,52,0,2022-10-14,110,"588 Willow Ln, Hillcrest, GA"
8972,3350.72,Home Improvement,Contactless,64,0,2022-11-28,110,"7899 Cedar St, Fairview, NY"
8973,3600.36,Gas Station,Online,19,0,2022-06-04,107,"8628 Cedar Ave, Greenville, NY"
8974,2292.87,Online Retail,Contactless,73,0,2024-05-28,106,"8564 Lakeview Ln, Greenville, GA"
8975,1706.25,Gas Station,Card Present,29,0,2024-07-13,107,"9378 Lakeview Ave, Greenville, TX"
8976,997.68,Coffee Shop,ATM Withdrawal,62,0,2023-03-24,105,"2472 Oak St, Greenville, IL"
8977,1613.32,Online Retail,ATM Withdrawal,79,0,2022-01-23,106,"1993 Lakeview Ln, Riverton, TX"
8978,411.27,Gas Station,Contactless,62,0,2024-03-14,107,"5540 Lakeview Pl, Greenville, NY"
8979,3829.16,Gas Station,Card Present,37,0,2023-02-03,107,"2002 Elm Pl, Springfield, FL"
8980,1232.94,Electronics,Contactless,56,0,2022-07-24,102,"3177 Lakeview St, Riverton, CO"
8981,284.07,Entertainment,Online,20,0,2023-11-27,109,"9108 Pine St, Greenville, WA"
8982,1459.80,Online Retail,ATM Withdrawal,54,0,2024-12-17,106,"1827 Elm Rd, Greenville, IL"
8983,3698.20,Grocery,ATM Withdrawal,56,0,2024-02-04,101,"8328 Maple Pl, Fairview, CO"
8984,656.78,Online Retail,ATM Withdrawal,30,0,2022-10-31,106,"8351 Center Blvd, Riverton, IL"
8985,3096.93,Home Improvement,ATM Withdrawal,24,0,2024-02-22,110,"5748 Oak St, Lakeside, CO"
8986,4049.03,Grocery,ATM Withdrawal,84,0,2023-09-05,101,"569 Cedar St, Hillcrest, CA"
8987,4476.57,Online Retail,Contactless,49,0,2024-01-12,106,"302 Center Pl, Fairview, CA"
8988,1888.04,Coffee Shop,Online,75,0,2024-04-30,105,"6455 Center Ave, Hillcrest, FL"
8989,4942.30,Home Improvement,Contactless,76,0,2023-01-12,110,"5451 Main Rd, Lakeside, TX"
8990,3249.15,Coffee Shop,ATM Withdrawal,85,0,2022-05-01,105,"3534 Willow Ave, Lakeside, TX"
8991,285.00,Electronics,Online,19,0,2023-09-20,102,"4469 Cedar Rd, Springfield, CA"
8992,469.07,Grocery,Online,58,0,2022-07-04,101,"2579 Maple Blvd, Springfield, CA"
8993,3919.95,Gas Station,Online,68,0,2023-11-21,107,"8357 Sunset Ln, Springfield, FL"
8994,1195.74,Online Retail,Card Present,45,0,2022-06-28,106,"4106 Lakeview St, Greenville, WA"
8995,180.30,Coffee Shop,Online,66,0,2024-09-04,105,"1095 Oak Ave, Lakeside, GA"
8996,2203.61,Pharmacy,Card Present,52,0,2022-09-21,108,"8645 Pine Blvd, Greenville, WA"
8997,1371.81,Electronics,Contactless,72,0,2022-05-01,102,"4487 Maple St, Greenville, CA"
8998,4691.64,Pharmacy,Contactless,83,1,2022-01-30,108,"6869 Willow Ln, Fairview, WA"
8999,2845.89,Coffee Shop,ATM Withdrawal,62,0,2024-03-01,105,"5454 Oak Ave, Greenville, CO"
9000,1079.17,Grocery,Card Present,46,0,2022-03-01,101,"8064 Maple Pl, Riverton, TX"
9001,669.75,Coffee Shop,ATM Withdrawal,76,0,2022-10-28,105,"2197 Elm Rd, Riverton, FL"
9002,426.24,Entertainment,Contactless,55,0,2024-06-12,109,"3803 Willow St, Riverton, IL"
9003,1308.79,Grocery,Card Present,85,0,2024-06-16,101,"3654 Willow Ave, Hillcrest, CO"
9004,3430.02,Entertainment,ATM Withdrawal,73,0,2024-04-30,109,"1142 Lakeview Pl, Springfield, TX"
9005,3855.20,Pharmacy,ATM Withdrawal,62,0,2022-06-08,108,"1524 Maple Rd, Hillcrest, TX"
9006,1578.56,Coffee Shop,Online,71,0,2022-01-11,105,"1823 Maple Ave, Hillcrest, GA"
9007,4638.16,Pharmacy,Contactless,65,0,2024-06-01,108,"5343 Main Pl, Fairview, CO"
9008,4624.31,Pharmacy,Online,61,0,2022-12-22,108,"1839 Main Rd, Lakeside, CO"
9009,4098.18,Coffee Shop,Contactless,24,0,2022-05-06,105,"6789 Elm Blvd, Lakeside, CA"
9010,1390.57,Grocery,Online,37,0,2024-01-21,101,"6354 Sunset Ln, Springfield, IL"
9011,4991.05,Electronics,Card Present,56,0,2023-10-13,102,"9818 Elm Ln, Lakeside, GA"
9012,4570.62,Gas Station,Card Present,73,0,2024-11-17,107,"5694 Cedar St, Fairview, CA"
9013,902.73,Grocery,Card Present,78,0,2024-05-26,101,"7909 Cedar Rd, Springfield, IL"
9014,341.34,Electronics,ATM Withdrawal,67,0,2023-11-22,102,"3014 Cedar Rd, Fairview, GA"
9015,405.16,Home Improvement,Contactless,56,0,2022-12-04,110,"5714 Willow Ln, Fairview, CO"
9016,4557.88,Home Improvement,Online,49,0,2023-04-10,110,"1946 Elm Ave, Fairview, CO"
9017,1799.55,Grocery,Online,45,0,2023-02-22,101,"4081 Main St, Greenville, FL"
9018,109.58,Entertainment,ATM Withdrawal,73,0,2023-11-04,109,"384 Elm Ln, Fairview, FL"
9019,1561.70,Entertainment,ATM Withdrawal,44,0,2022-03-04,109,"2753 Maple Ln, Hillcrest, NY"
9020,3669.10,Coffee Shop,Card Present,71,0,2024-02-11,105,"4632 Pine Blvd, Greenville, FL"
9021,4267.70,Electronics,Online,78,0,2023-08-29,102,"3657 Maple Rd, Hillcrest, NY"
9022,2238.96,Coffee Shop,Card Present,81,0,2024-01-19,105,"7652 Elm Ln, Greenville, CO"
9023,824.49,Coffee Shop,ATM Withdrawal,45,0,2024-06-08,105,"6521 Oak Pl, Springfield, GA"
9024,1358.16,Gas Station,Card Present,19,0,2024-07-02,107,"4354 Maple Blvd, Greenville, CO"
9025,520.68,Electronics,Card Present,39,0,2024-07-10,102,"9131 Main St, Fairview, CO"
9026,3685.73,Online Retail,Online,66,0,2022-12-19,106,"4202 Maple St, Springfield, TX"
9027,2893.48,Grocery,Online,62,0,2023-09-24,101,"8704 Oak Rd, Riverton, CO"
9028,353.87,Pharmacy,Online,36,0,2023-02-27,108,"4751 Maple Blvd, Lakeside, TX"
9029,2345.85,Electronics,Card Present,65,0,2024-05-19,102,"1085 Pine Pl, Lakeside, GA"
9030,176.22,Electronics,Contactless,37,1,2024-02-28,102,"3421 Oak Rd, Hillcrest, CO"
